age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
22,management,single,tertiary,0,374,1,0,cellular,may,158,5,0,0,unknown,0
36,services,single,secondary,0,328,1,0,cellular,may,194,3,0,0,unknown,0
40,blue-collar,divorced,unknown,0,528,1,0,cellular,may,340,2,357,5,failure,0
33,blue-collar,married,secondary,0,540,0,1,cellular,may,88,2,0,0,unknown,0
37,blue-collar,married,secondary,0,426,1,0,cellular,may,323,3,345,3,failure,0
31,blue-collar,single,secondary,0,2194,0,0,cellular,may,275,2,357,1,other,0
44,management,married,tertiary,0,12392,1,0,cellular,may,177,3,343,1,other,0
29,blue-collar,married,primary,0,97,1,0,cellular,may,431,2,0,0,unknown,0
53,management,married,tertiary,0,-1112,1,0,cellular,may,53,3,308,1,failure,0
33,blue-collar,married,primary,0,410,1,0,cellular,may,396,2,355,2,failure,0
30,services,married,secondary,0,2191,1,0,cellular,may,157,4,0,0,unknown,0
60,management,married,primary,0,-70,1,0,cellular,may,65,2,0,0,unknown,0
41,services,married,secondary,0,471,1,0,cellular,may,954,2,293,4,success,1
26,admin.,single,secondary,0,96,1,0,cellular,may,612,2,348,3,other,0
32,self-employed,married,secondary,0,8,1,1,cellular,may,251,2,0,0,unknown,0
38,management,married,tertiary,0,0,1,0,cellular,may,537,5,303,2,failure,0
57,management,divorced,tertiary,0,408,1,0,cellular,may,402,2,351,1,failure,0
27,blue-collar,single,primary,0,265,1,0,cellular,may,1119,2,0,0,unknown,1
39,admin.,married,secondary,0,9618,1,0,cellular,may,94,2,338,1,failure,0
37,management,single,secondary,0,1572,0,0,cellular,may,499,3,0,0,unknown,0
47,admin.,married,secondary,0,642,1,0,cellular,may,197,2,363,2,other,0
44,technician,single,secondary,0,33,1,0,cellular,may,195,3,351,10,failure,0
25,blue-collar,single,primary,0,-289,1,0,telephone,may,56,2,0,0,unknown,0
57,services,single,primary,0,3777,1,0,telephone,may,65,2,0,0,unknown,0
43,blue-collar,married,primary,0,794,1,0,cellular,may,38,3,0,0,unknown,0
37,blue-collar,married,secondary,0,-308,1,0,cellular,may,168,4,310,11,failure,0
45,blue-collar,married,secondary,0,577,1,0,cellular,may,154,2,350,3,failure,0
27,admin.,married,secondary,0,249,1,0,cellular,may,307,2,0,0,unknown,0
42,services,single,tertiary,0,94,1,0,cellular,may,45,4,0,0,unknown,0
45,management,married,tertiary,0,54,1,0,telephone,may,107,3,0,0,unknown,0
37,services,married,secondary,0,1328,1,0,telephone,may,121,2,341,4,failure,0
42,blue-collar,married,secondary,0,-336,1,0,cellular,may,318,3,303,2,failure,0
35,technician,married,secondary,0,712,1,1,cellular,may,255,2,264,5,failure,0
41,self-employed,married,secondary,0,305,1,0,cellular,may,174,2,0,0,unknown,0
53,admin.,married,primary,0,234,1,0,telephone,may,53,7,0,0,unknown,0
39,management,single,tertiary,0,93,1,1,cellular,may,196,2,331,3,failure,0
35,blue-collar,single,secondary,0,8040,1,0,cellular,may,173,2,0,0,unknown,0
60,management,divorced,secondary,0,0,1,0,telephone,may,65,4,350,6,failure,0
47,blue-collar,married,primary,0,6150,1,0,cellular,may,444,2,174,2,failure,0
32,blue-collar,married,secondary,0,210,1,0,cellular,may,308,3,364,1,other,0
46,blue-collar,married,primary,0,5461,1,0,cellular,may,562,2,174,2,success,0
29,blue-collar,single,secondary,0,1550,1,1,cellular,may,228,3,0,0,unknown,0
50,technician,divorced,secondary,0,-54,1,1,cellular,may,698,2,292,1,failure,1
49,services,married,secondary,0,2409,1,0,cellular,may,272,4,293,2,failure,0
39,blue-collar,married,primary,0,640,1,0,cellular,may,220,4,370,2,other,0
35,services,single,secondary,0,0,1,0,cellular,may,419,2,0,0,unknown,0
34,blue-collar,married,primary,0,3,1,0,cellular,may,369,2,0,0,unknown,0
43,services,single,secondary,0,550,1,0,cellular,may,107,2,0,0,unknown,0
36,management,divorced,tertiary,0,-978,1,0,cellular,may,62,3,0,0,unknown,0
31,admin.,single,secondary,0,507,1,0,cellular,may,65,2,299,3,other,0
58,management,married,tertiary,0,4152,1,0,cellular,may,76,7,13,6,success,0
51,technician,married,secondary,0,-491,1,1,cellular,may,805,2,0,0,unknown,0
51,blue-collar,married,secondary,0,707,1,0,telephone,may,97,5,0,0,unknown,0
36,blue-collar,married,secondary,0,330,1,0,cellular,may,777,2,0,0,unknown,0
57,blue-collar,married,secondary,0,25,1,0,cellular,may,378,2,359,1,failure,0
46,management,married,tertiary,0,1103,1,0,cellular,may,185,2,278,3,failure,0
42,services,single,secondary,0,-193,1,0,cellular,may,1805,4,0,0,unknown,0
41,services,divorced,secondary,0,654,1,0,cellular,may,139,2,0,0,unknown,0
42,management,divorced,tertiary,0,47,1,0,cellular,may,222,2,370,1,failure,0
34,management,single,tertiary,0,3821,1,0,cellular,may,649,2,0,0,unknown,1
31,services,single,secondary,0,222,1,0,cellular,may,168,2,0,0,unknown,0
35,blue-collar,married,primary,0,445,1,0,cellular,may,237,2,363,2,other,0
47,blue-collar,married,primary,0,3067,1,0,cellular,may,141,2,0,0,unknown,0
39,blue-collar,married,secondary,0,41,1,0,cellular,may,135,3,0,0,unknown,0
43,management,married,tertiary,0,1264,1,0,cellular,may,102,2,0,0,unknown,0
56,technician,married,unknown,0,84,1,0,cellular,may,65,2,370,1,failure,0
32,technician,single,secondary,0,271,1,0,cellular,may,80,2,268,2,other,0
46,services,divorced,secondary,0,2268,1,0,cellular,may,281,3,0,0,unknown,0
36,services,married,secondary,0,-302,1,0,cellular,may,36,2,0,0,unknown,0
47,blue-collar,divorced,primary,0,409,1,0,cellular,may,143,2,364,1,other,0
38,blue-collar,married,primary,0,168,1,1,telephone,may,212,3,0,0,unknown,0
34,blue-collar,married,secondary,0,3778,1,0,telephone,may,259,3,0,0,unknown,0
31,services,married,secondary,0,143,1,0,cellular,may,221,2,0,0,unknown,0
35,unemployed,single,secondary,0,9,1,0,cellular,may,84,2,364,2,failure,0
42,management,married,tertiary,0,1162,1,0,cellular,may,406,5,364,1,other,0
41,blue-collar,married,secondary,0,-664,1,1,cellular,may,185,4,0,0,unknown,0
45,technician,divorced,secondary,0,809,1,0,cellular,may,155,2,363,4,failure,0
31,unemployed,married,tertiary,0,232,1,0,cellular,may,53,3,0,0,unknown,0
51,services,married,secondary,0,107,1,0,telephone,may,99,2,369,4,failure,0
34,blue-collar,single,secondary,0,39,0,0,cellular,may,254,2,299,3,failure,0
38,blue-collar,divorced,primary,0,0,1,0,cellular,may,531,2,0,0,unknown,1
33,blue-collar,married,primary,0,324,1,0,cellular,may,217,2,0,0,unknown,0
51,blue-collar,married,primary,0,1203,1,1,telephone,may,25,4,350,7,failure,0
38,technician,single,tertiary,0,69,1,0,cellular,may,253,3,0,0,unknown,0
40,blue-collar,married,primary,0,104,1,0,cellular,may,277,2,343,2,failure,0
36,blue-collar,married,primary,0,2040,1,0,cellular,may,125,2,0,0,unknown,0
37,admin.,married,secondary,0,68,1,1,cellular,may,151,2,351,1,failure,0
30,blue-collar,single,primary,0,17,1,0,cellular,may,125,3,0,0,unknown,0
35,housemaid,single,secondary,0,-122,1,1,cellular,may,97,5,0,0,unknown,0
52,management,divorced,secondary,0,-607,1,0,cellular,may,449,6,0,0,unknown,0
34,blue-collar,married,secondary,0,113,1,0,cellular,may,16,2,0,0,unknown,0
45,admin.,married,secondary,0,358,1,0,cellular,may,134,2,0,0,unknown,0
35,blue-collar,married,secondary,0,635,1,0,cellular,may,265,2,0,0,unknown,0
36,blue-collar,married,primary,0,38,1,1,cellular,may,285,2,335,1,other,0
49,admin.,single,primary,0,655,1,0,cellular,may,32,5,0,0,unknown,0
42,blue-collar,married,primary,0,21,1,0,cellular,may,383,5,288,11,other,0
52,management,married,tertiary,0,0,1,0,telephone,may,179,3,257,6,other,0
55,retired,married,secondary,0,1279,1,0,cellular,may,446,3,357,8,other,0
33,blue-collar,married,primary,0,142,1,0,cellular,may,136,5,0,0,unknown,0
44,admin.,divorced,tertiary,0,994,1,0,cellular,may,420,3,0,0,unknown,0
39,blue-collar,married,secondary,0,0,1,0,cellular,may,513,3,176,2,failure,0
40,management,married,tertiary,0,342,1,0,cellular,may,133,4,0,0,unknown,0
42,services,married,secondary,0,108,1,1,cellular,may,225,2,365,7,failure,0
32,blue-collar,married,secondary,0,335,1,0,cellular,may,240,3,370,1,failure,0
27,management,single,tertiary,0,205,0,0,cellular,may,204,3,0,0,unknown,0
35,blue-collar,married,primary,0,298,1,0,cellular,may,135,2,370,2,failure,0
47,blue-collar,married,unknown,0,878,1,0,cellular,may,245,4,0,0,unknown,0
30,technician,single,tertiary,0,106,1,0,cellular,may,119,3,0,0,unknown,0
29,services,divorced,secondary,0,-7,1,0,cellular,may,1279,3,0,0,unknown,1
29,services,married,secondary,0,182,1,0,telephone,may,38,3,0,0,unknown,0
48,technician,married,secondary,0,-38,1,0,cellular,may,331,3,0,0,unknown,0
33,technician,married,secondary,0,668,1,1,cellular,may,771,2,173,4,other,0
32,services,married,tertiary,0,4908,0,1,cellular,may,491,2,0,0,unknown,0
40,blue-collar,married,primary,0,830,1,0,cellular,may,873,3,370,2,failure,1
32,technician,single,tertiary,0,0,1,1,cellular,may,440,2,0,0,unknown,1
55,technician,married,tertiary,0,639,1,0,telephone,may,992,5,370,3,other,0
38,blue-collar,married,primary,0,4406,1,0,telephone,may,689,2,0,0,unknown,1
37,blue-collar,married,secondary,0,121,1,1,cellular,may,302,4,0,0,unknown,0
31,services,single,secondary,0,1510,1,0,cellular,may,72,4,176,1,failure,0
44,services,married,secondary,0,4837,1,0,cellular,may,324,3,0,0,unknown,0
53,technician,married,secondary,0,6831,0,0,cellular,may,1130,2,0,0,unknown,1
41,management,married,tertiary,0,1204,1,1,cellular,may,310,2,0,0,unknown,0
52,entrepreneur,married,secondary,0,3332,1,1,cellular,may,182,4,0,0,unknown,0
35,blue-collar,single,unknown,0,597,1,0,cellular,may,1309,2,0,0,unknown,0
38,unemployed,single,secondary,0,1354,1,0,cellular,may,364,2,343,4,failure,0
49,entrepreneur,married,tertiary,0,4976,1,0,cellular,may,36,9,173,1,failure,0
29,blue-collar,single,primary,0,1768,1,0,cellular,may,426,3,344,1,other,0
35,technician,married,secondary,0,-255,1,0,cellular,may,196,3,265,2,failure,0
33,technician,single,secondary,0,181,1,0,cellular,may,25,7,0,0,unknown,0
32,blue-collar,married,secondary,0,-446,0,0,cellular,may,126,2,344,1,failure,0
39,management,single,tertiary,0,30,1,0,cellular,may,201,3,0,0,unknown,0
42,services,divorced,secondary,0,83,0,0,cellular,may,300,5,358,6,failure,0
35,services,divorced,secondary,0,78,1,0,telephone,may,630,3,371,3,failure,0
47,services,single,secondary,0,897,1,0,telephone,may,48,4,176,2,failure,0
45,admin.,married,secondary,0,1501,1,0,cellular,may,189,3,0,0,unknown,0
30,management,single,tertiary,0,2,1,1,cellular,may,305,8,0,0,unknown,0
32,technician,married,tertiary,0,396,1,0,cellular,may,205,3,0,0,unknown,0
27,student,single,secondary,0,89,1,0,cellular,may,68,3,0,0,unknown,0
35,services,married,secondary,0,1417,1,0,cellular,may,65,3,0,0,unknown,0
34,management,married,tertiary,0,186,1,0,cellular,may,115,3,0,0,unknown,0
32,services,single,secondary,0,385,1,0,cellular,may,247,2,0,0,unknown,0
51,entrepreneur,married,secondary,0,934,1,1,cellular,may,164,3,0,0,unknown,0
28,blue-collar,single,secondary,0,5,1,0,cellular,may,178,2,360,3,failure,0
26,services,single,tertiary,0,130,1,0,cellular,may,24,7,302,1,failure,0
29,admin.,single,secondary,0,65,1,0,cellular,may,9,6,0,0,unknown,0
38,management,divorced,tertiary,0,1149,1,0,cellular,may,91,4,0,0,unknown,0
42,blue-collar,married,primary,0,1398,0,0,telephone,may,36,6,0,0,unknown,0
31,management,married,tertiary,0,22546,1,0,cellular,may,8,6,267,4,failure,0
37,services,married,secondary,0,1140,1,0,cellular,may,33,3,0,0,unknown,0
37,blue-collar,married,secondary,0,3269,1,1,cellular,may,121,2,0,0,unknown,0
28,blue-collar,married,primary,0,674,1,0,telephone,may,921,4,0,0,unknown,0
30,blue-collar,married,secondary,0,2583,1,0,cellular,may,436,3,0,0,unknown,0
35,blue-collar,married,unknown,0,568,1,0,cellular,may,119,2,293,1,failure,0
35,blue-collar,single,primary,0,1284,1,0,telephone,may,13,5,0,0,unknown,0
45,blue-collar,married,primary,0,528,1,0,cellular,may,16,7,0,0,unknown,0
40,blue-collar,single,primary,0,2226,1,0,telephone,may,7,7,0,0,unknown,0
34,services,single,secondary,0,183,1,0,cellular,may,259,4,0,0,unknown,0
55,entrepreneur,divorced,tertiary,0,903,1,0,telephone,may,536,3,0,0,unknown,0
40,services,divorced,secondary,0,131,1,0,cellular,may,102,3,0,0,unknown,0
32,blue-collar,married,secondary,0,822,1,0,cellular,may,19,8,366,6,failure,0
33,management,married,secondary,0,-224,1,0,cellular,may,152,2,259,8,other,0
56,blue-collar,married,secondary,0,126,0,0,cellular,may,113,2,0,0,unknown,0
30,blue-collar,single,secondary,0,348,1,0,cellular,may,14,3,358,1,other,0
34,technician,divorced,secondary,0,175,1,0,cellular,may,21,8,0,0,unknown,0
28,admin.,single,secondary,0,20,1,0,cellular,may,17,5,370,4,other,0
47,admin.,married,secondary,0,120,1,0,telephone,may,18,6,365,11,failure,0
46,blue-collar,married,secondary,0,2836,1,0,cellular,may,13,7,358,7,other,0
45,blue-collar,single,secondary,1,0,1,0,cellular,may,17,7,287,13,other,0
42,blue-collar,married,primary,0,325,1,0,cellular,may,99,4,0,0,unknown,0
39,management,married,tertiary,0,0,1,0,cellular,may,11,15,261,38,failure,0
44,services,divorced,secondary,0,206,1,0,cellular,may,78,1,365,1,failure,0
31,management,married,secondary,0,466,1,0,cellular,may,164,1,0,0,unknown,0
49,services,married,tertiary,0,411,0,0,telephone,may,9,6,0,0,unknown,0
44,services,divorced,secondary,0,130,1,0,cellular,may,263,1,371,1,failure,0
56,blue-collar,married,secondary,0,244,1,0,cellular,may,465,3,0,0,unknown,0
43,blue-collar,married,secondary,0,1437,1,0,cellular,may,94,1,0,0,unknown,0
36,admin.,divorced,secondary,0,437,1,0,cellular,may,722,2,344,1,success,1
33,management,single,secondary,0,1615,1,0,cellular,may,178,8,174,3,failure,0
49,technician,married,secondary,0,-205,1,1,cellular,may,6,6,309,1,failure,0
43,blue-collar,single,secondary,0,276,1,0,cellular,may,33,6,0,0,unknown,0
33,admin.,married,secondary,0,1521,1,0,cellular,may,222,1,0,0,unknown,0
34,blue-collar,married,secondary,0,529,1,0,cellular,may,325,1,351,3,failure,0
26,management,single,tertiary,0,3944,1,0,cellular,may,974,2,0,0,unknown,1
32,management,single,tertiary,0,469,1,0,cellular,may,925,1,0,0,unknown,0
43,management,married,tertiary,0,1712,1,0,cellular,may,254,11,0,0,unknown,0
35,technician,married,tertiary,0,-269,1,1,cellular,may,344,4,0,0,unknown,0
58,services,married,primary,0,2946,1,0,cellular,may,467,1,0,0,unknown,1
55,self-employed,married,secondary,0,203,1,0,telephone,may,9,5,174,12,other,0
33,admin.,single,secondary,0,223,1,1,cellular,may,15,11,352,4,failure,0
54,admin.,single,secondary,0,3344,1,0,cellular,may,12,8,0,0,unknown,0
27,blue-collar,married,secondary,0,1028,1,1,cellular,may,580,1,329,1,failure,0
36,blue-collar,married,unknown,0,1336,1,1,cellular,may,42,7,0,0,unknown,0
35,blue-collar,married,secondary,0,257,1,0,cellular,may,186,1,0,0,unknown,0
33,management,single,tertiary,0,283,1,0,cellular,may,40,1,0,0,unknown,0
26,blue-collar,single,primary,0,619,1,1,cellular,may,720,1,352,1,failure,0
36,services,married,secondary,0,3988,1,1,cellular,may,141,1,0,0,unknown,0
33,services,single,secondary,0,100,1,0,cellular,may,11,8,297,7,other,0
44,blue-collar,married,secondary,0,-182,1,1,cellular,may,10,10,0,0,unknown,0
28,blue-collar,single,primary,0,54,1,0,cellular,may,533,1,371,1,other,1
37,services,divorced,secondary,0,241,1,0,cellular,may,189,1,371,1,failure,0
37,technician,single,secondary,0,2139,1,0,cellular,may,146,3,0,0,unknown,0
33,blue-collar,married,primary,0,149,1,0,cellular,may,21,2,0,0,unknown,0
31,services,married,secondary,0,179,1,0,cellular,may,365,1,351,1,failure,0
33,technician,single,secondary,0,1733,1,0,cellular,may,895,3,0,0,unknown,0
41,blue-collar,married,unknown,0,2361,0,0,cellular,may,91,1,0,0,unknown,0
39,technician,married,secondary,0,133,1,0,cellular,may,84,4,352,4,other,0
32,management,married,tertiary,0,62,1,0,cellular,may,166,1,0,0,unknown,0
31,blue-collar,single,secondary,0,982,1,0,cellular,may,182,1,0,0,unknown,0
32,services,single,secondary,0,159,1,1,cellular,may,46,1,0,0,unknown,0
32,technician,single,tertiary,0,13711,1,0,cellular,may,638,1,175,3,success,0
48,blue-collar,divorced,secondary,0,2071,0,0,cellular,may,127,1,0,0,unknown,0
39,blue-collar,single,secondary,0,523,1,0,cellular,may,306,1,0,0,unknown,0
52,management,married,secondary,0,2216,1,1,cellular,may,161,1,332,8,failure,0
49,blue-collar,married,secondary,0,-454,1,0,cellular,may,558,1,0,0,unknown,1
32,admin.,single,secondary,0,-133,1,0,cellular,may,119,1,352,2,failure,0
34,blue-collar,married,primary,0,-204,1,0,cellular,may,61,6,0,0,unknown,0
32,services,single,unknown,0,6145,1,0,cellular,may,362,1,287,13,failure,0
33,management,married,tertiary,0,0,1,1,cellular,may,83,2,0,0,unknown,0
35,blue-collar,divorced,secondary,0,-566,1,0,cellular,may,151,2,353,2,failure,0
39,blue-collar,married,secondary,0,49,1,0,cellular,may,566,1,370,2,failure,0
33,blue-collar,married,secondary,0,1233,1,0,cellular,may,141,1,0,0,unknown,0
31,admin.,single,secondary,0,1270,1,0,cellular,may,291,1,364,1,other,0
28,admin.,married,secondary,0,84,1,1,cellular,may,287,1,0,0,unknown,0
29,admin.,single,secondary,0,25,1,0,cellular,may,244,1,343,2,failure,0
26,blue-collar,single,secondary,0,1006,1,0,cellular,may,667,1,0,0,unknown,1
38,services,married,secondary,0,934,1,0,cellular,may,715,1,0,0,unknown,1
38,blue-collar,divorced,secondary,0,2048,0,1,cellular,may,123,1,0,0,unknown,0
31,blue-collar,married,secondary,0,125,1,0,cellular,may,201,1,350,2,failure,0
31,blue-collar,single,tertiary,0,328,1,0,cellular,may,414,1,175,1,failure,0
28,student,single,tertiary,0,170,0,0,telephone,may,16,5,0,0,unknown,0
37,management,single,tertiary,0,833,1,0,cellular,may,212,1,0,0,unknown,0
31,blue-collar,married,primary,0,554,1,0,cellular,may,317,1,352,5,failure,0
44,blue-collar,married,secondary,0,500,1,0,cellular,may,86,2,304,2,failure,0
32,blue-collar,married,secondary,0,22,1,0,cellular,may,145,1,0,0,unknown,0
32,blue-collar,married,secondary,0,1914,1,0,cellular,may,532,1,358,1,failure,0
52,admin.,divorced,secondary,0,1135,1,0,cellular,may,248,1,0,0,unknown,0
47,admin.,divorced,secondary,0,980,1,0,cellular,may,158,1,0,0,unknown,0
46,technician,married,tertiary,0,217,1,0,cellular,may,141,1,346,2,other,0
41,blue-collar,married,secondary,0,14,1,0,cellular,may,161,3,0,0,unknown,0
30,student,single,tertiary,0,31,1,0,cellular,may,23,1,0,0,unknown,0
40,services,married,secondary,0,438,1,0,telephone,may,276,1,0,0,unknown,0
46,management,divorced,tertiary,0,225,1,0,cellular,may,201,1,345,1,other,0
44,management,married,unknown,0,415,1,0,telephone,may,7,7,0,0,unknown,0
36,management,married,tertiary,0,242,1,0,cellular,may,20,1,0,0,unknown,0
38,admin.,married,secondary,0,66,1,0,cellular,may,51,1,365,7,failure,0
35,blue-collar,married,primary,0,602,1,0,cellular,may,467,6,0,0,unknown,0
36,management,married,tertiary,0,532,1,0,cellular,may,603,1,0,0,unknown,0
28,services,married,primary,0,3,1,0,cellular,may,9,1,0,0,unknown,0
38,technician,single,tertiary,0,744,1,0,cellular,may,283,1,288,12,other,0
36,self-employed,married,tertiary,0,307,1,0,cellular,may,341,1,330,2,other,0
36,admin.,divorced,secondary,0,869,1,0,cellular,may,102,1,350,1,failure,0
49,blue-collar,married,tertiary,0,1769,1,0,cellular,may,283,2,0,0,unknown,0
54,services,married,primary,0,8,1,0,cellular,may,143,1,0,0,unknown,0
44,admin.,divorced,secondary,0,2999,1,0,cellular,may,717,1,0,0,unknown,1
28,blue-collar,single,secondary,0,61,1,0,cellular,may,428,3,0,0,unknown,0
38,services,divorced,secondary,0,6182,1,0,cellular,may,484,3,177,1,other,0
33,management,single,tertiary,0,5145,1,0,cellular,may,338,1,175,2,other,0
43,blue-collar,divorced,secondary,0,688,1,0,cellular,may,149,3,0,0,unknown,0
43,blue-collar,married,secondary,0,117,1,0,cellular,may,73,1,370,1,failure,0
47,technician,married,secondary,0,417,1,0,cellular,may,94,1,0,0,unknown,0
43,blue-collar,single,secondary,0,592,1,0,cellular,may,260,1,0,0,unknown,0
38,management,single,tertiary,0,-119,1,0,cellular,may,185,1,0,0,unknown,0
23,blue-collar,married,secondary,0,0,1,0,cellular,may,223,1,0,0,unknown,0
36,management,single,tertiary,0,85,0,0,cellular,may,76,1,0,0,unknown,0
56,blue-collar,married,primary,0,828,1,0,cellular,may,214,1,349,1,failure,0
49,management,married,tertiary,0,85,1,0,cellular,may,590,5,359,1,other,1
40,retired,divorced,primary,0,919,1,0,cellular,may,103,2,0,0,unknown,0
26,admin.,single,secondary,0,66,1,0,cellular,may,451,1,339,3,failure,0
29,technician,single,secondary,0,500,1,0,cellular,may,273,3,0,0,unknown,0
31,self-employed,single,tertiary,0,17924,1,0,cellular,may,745,1,174,3,failure,1
55,blue-collar,divorced,primary,0,8180,0,0,cellular,may,854,2,360,1,failure,1
39,services,married,secondary,0,20928,0,0,cellular,may,1166,1,352,1,other,0
48,blue-collar,married,secondary,0,503,1,0,cellular,may,105,1,0,0,unknown,0
34,blue-collar,married,secondary,0,2436,1,0,cellular,may,8,7,0,0,unknown,0
44,admin.,single,secondary,0,275,1,0,cellular,may,7,5,367,4,failure,0
32,management,married,tertiary,0,2431,1,0,cellular,may,646,5,0,0,unknown,1
49,blue-collar,single,primary,0,87,1,0,telephone,may,162,2,0,0,unknown,0
37,technician,married,secondary,0,720,1,0,cellular,may,365,6,36,3,failure,0
37,admin.,divorced,secondary,0,0,1,1,cellular,may,17,7,0,0,unknown,0
40,unemployed,married,secondary,0,270,1,0,cellular,may,255,2,345,1,failure,0
40,technician,married,tertiary,0,253,1,0,cellular,may,377,4,280,2,other,0
43,management,married,primary,0,62,1,0,cellular,may,133,1,300,3,failure,0
37,admin.,single,secondary,0,9,1,0,cellular,may,165,1,0,0,unknown,0
35,services,married,secondary,0,341,1,0,cellular,may,345,1,0,0,unknown,1
48,blue-collar,divorced,primary,0,194,1,0,cellular,may,263,1,0,0,unknown,0
35,admin.,married,secondary,0,3863,1,0,cellular,may,125,1,175,1,failure,0
50,blue-collar,divorced,primary,0,1629,1,0,cellular,may,67,1,0,0,unknown,0
31,services,married,secondary,0,640,1,0,cellular,may,411,2,0,0,unknown,0
35,management,single,tertiary,0,-146,1,0,cellular,may,279,1,266,1,failure,0
35,blue-collar,single,secondary,0,4963,1,0,cellular,may,456,1,300,1,failure,1
33,blue-collar,married,secondary,0,705,1,0,cellular,may,112,2,0,0,unknown,0
35,services,single,secondary,0,35,1,0,cellular,may,152,1,0,0,unknown,0
31,admin.,married,secondary,0,8781,1,0,cellular,may,680,1,177,1,success,1
28,blue-collar,married,secondary,0,373,1,0,cellular,may,10,9,344,1,failure,0
39,technician,single,secondary,0,1355,1,0,cellular,may,1180,1,0,0,unknown,1
39,management,single,tertiary,0,3202,1,0,cellular,may,14,8,0,0,unknown,0
48,admin.,divorced,unknown,0,-70,0,0,cellular,may,243,1,0,0,unknown,0
29,admin.,married,secondary,0,6429,1,1,cellular,may,535,1,352,2,failure,0
49,entrepreneur,divorced,secondary,0,816,1,0,cellular,may,12,7,0,0,unknown,0
29,blue-collar,single,unknown,0,913,1,0,telephone,may,188,1,352,2,failure,0
38,technician,single,secondary,0,1211,1,0,cellular,may,498,1,358,1,success,0
53,services,divorced,primary,0,146,1,0,cellular,may,149,1,370,1,failure,0
28,services,married,secondary,0,0,1,0,telephone,may,62,7,0,0,unknown,0
50,blue-collar,married,secondary,0,-581,1,0,cellular,may,877,2,345,5,failure,0
40,admin.,single,primary,0,846,1,0,cellular,may,204,1,0,0,unknown,0
48,admin.,divorced,secondary,0,-407,1,0,cellular,may,210,2,352,1,failure,0
54,retired,married,secondary,0,1139,1,0,cellular,may,155,1,177,7,failure,0
34,management,married,tertiary,0,902,1,0,cellular,may,159,1,367,2,other,0
28,admin.,divorced,secondary,0,-504,1,1,cellular,may,578,1,0,0,unknown,1
59,management,married,tertiary,0,2260,1,0,cellular,may,303,1,0,0,unknown,0
31,blue-collar,single,secondary,0,183,1,0,cellular,may,258,1,300,1,success,0
55,management,married,primary,0,366,1,0,cellular,may,161,1,364,1,failure,0
26,admin.,single,secondary,1,-930,1,0,cellular,may,786,1,0,0,unknown,1
39,management,married,tertiary,0,1738,1,0,cellular,may,633,1,358,1,other,1
29,management,single,tertiary,0,21,1,0,cellular,may,107,4,371,3,failure,0
46,management,divorced,tertiary,0,233,1,1,cellular,may,57,4,0,0,unknown,0
48,blue-collar,married,primary,0,214,1,1,cellular,may,307,1,177,2,failure,1
39,technician,single,secondary,0,-237,1,0,cellular,may,64,2,0,0,unknown,0
42,blue-collar,single,primary,0,22,1,0,cellular,may,116,4,365,1,failure,0
35,blue-collar,married,primary,0,113,1,0,cellular,may,318,3,0,0,unknown,0
30,technician,married,secondary,0,0,1,0,cellular,may,47,3,0,0,unknown,0
23,admin.,single,secondary,0,21,1,1,cellular,may,183,3,0,0,unknown,0
37,blue-collar,married,unknown,0,969,1,0,cellular,may,343,2,0,0,unknown,0
25,student,single,secondary,0,963,1,0,telephone,may,230,4,301,1,failure,0
28,admin.,single,secondary,0,3,0,0,cellular,may,138,2,0,0,unknown,0
42,blue-collar,married,primary,0,142,1,0,cellular,may,11,5,0,0,unknown,0
28,blue-collar,married,primary,0,206,1,0,cellular,may,155,2,0,0,unknown,0
55,retired,married,secondary,0,785,1,0,cellular,may,47,1,370,2,failure,0
42,entrepreneur,married,secondary,0,718,1,0,cellular,may,201,2,365,2,failure,0
33,blue-collar,married,secondary,0,687,1,0,cellular,may,72,2,370,1,failure,0
39,management,married,tertiary,0,1090,1,0,cellular,may,11,5,0,0,unknown,0
45,blue-collar,married,primary,0,345,1,0,telephone,may,289,3,0,0,unknown,0
43,technician,married,secondary,0,38,1,0,cellular,may,273,1,0,0,unknown,0
30,admin.,single,secondary,0,43,1,0,cellular,may,91,1,370,2,failure,0
40,blue-collar,married,primary,0,3705,1,0,cellular,may,23,1,332,1,failure,0
28,technician,single,tertiary,0,375,1,0,cellular,may,43,1,350,1,other,0
43,management,married,tertiary,0,-271,1,1,telephone,may,121,1,0,0,unknown,0
40,blue-collar,divorced,secondary,0,973,0,0,cellular,may,449,1,0,0,unknown,1
50,management,married,secondary,0,125,1,1,cellular,may,8,5,0,0,unknown,0
30,blue-collar,married,secondary,0,15,1,1,cellular,may,524,1,370,2,failure,0
37,blue-collar,married,primary,0,397,1,0,telephone,may,13,5,0,0,unknown,0
48,management,divorced,tertiary,0,541,1,0,cellular,may,72,1,363,2,other,0
46,blue-collar,married,secondary,0,431,1,0,cellular,may,157,4,367,1,failure,0
60,blue-collar,married,secondary,0,1407,1,0,cellular,may,112,1,370,1,failure,0
34,blue-collar,married,secondary,0,175,1,0,cellular,may,50,2,364,2,failure,0
43,entrepreneur,married,primary,0,2315,1,1,cellular,may,42,1,0,0,unknown,0
41,blue-collar,single,secondary,0,1880,0,1,cellular,may,35,1,356,10,other,0
